iter	Passed	Remaining
510	277	807
511	277	806
512	278	806
513	278	805
514	279	805
515	279	804
516	280	803
517	280	803
518	281	802
519	281	801
520	282	801
521	282	800
522	283	799
523	283	799
524	284	798
525	284	797
526	285	797
527	285	796
528	286	795
529	286	795
530	287	794
531	287	793
532	288	793
533	288	792
534	289	791
535	289	791
536	290	790
537	290	789
538	291	789
539	291	788
540	292	788
541	292	787
542	293	786
543	293	786
544	294	785
545	294	784
546	295	784
547	295	783
548	296	782
549	296	782
550	297	781
551	297	780
552	298	780
553	298	779
554	299	778
555	299	778
556	300	777
557	300	777
558	301	776
559	301	775
560	302	775
561	302	774
562	303	773
563	303	773
564	304	772
565	304	771
566	305	771
567	305	770
568	306	769
569	306	769
570	307	768
571	307	768
572	308	767
573	308	766
574	309	766
575	309	765
576	310	764
577	310	764
578	311	763
579	311	762
580	312	762
581	312	761
582	313	760
583	313	760
584	314	759
585	314	759
586	315	758
587	315	757
588	316	757
589	316	756
590	317	755
591	317	755
592	318	754
593	318	754
594	319	753
595	319	752
596	320	752
597	320	751
598	321	750
599	321	750
600	322	749
601	322	749
602	323	748
603	323	747
604	324	747
605	324	746
606	325	745
607	325	745
608	325	744
609	326	743
610	326	743
611	327	742
612	327	742
613	328	741
614	328	740
615	329	740
616	329	739
617	330	738
618	330	738
619	331	737
620	331	736
621	332	736
622	332	735
623	333	735
624	333	734
625	334	733
626	334	733
627	335	732
628	335	731
629	336	731
630	336	730
631	337	730
632	337	729
633	338	728
634	338	728
635	339	727
636	339	726
637	340	726
638	340	725
639	341	725
640	341	724
641	342	723
642	342	723
643	343	722
644	343	721
645	344	721
646	344	720
647	345	720
648	345	719
649	346	718
650	346	718
651	347	717
652	347	717
653	348	716
654	348	715
655	349	715
656	349	714
657	350	714
658	350	713
659	351	713
660	351	712
661	352	712
662	352	711
663	353	711
664	353	710
665	354	709
666	354	709
667	355	708
668	355	708
669	356	707
670	356	706
671	357	706
672	358	706
673	358	706
674	359	705
675	360	705
676	360	704
677	361	704
678	361	703
679	362	702
680	362	702
681	363	701
682	363	701
683	364	700
684	364	699
685	365	699
686	365	698
687	366	698
688	366	697
689	367	698
690	368	698
691	369	697
692	369	697
693	370	696
694	370	696
695	371	695
696	371	694
697	372	694
698	372	693
699	373	693
700	373	692
701	374	691
702	374	691
703	375	690
704	375	690
705	376	689
706	376	688
707	377	688
708	377	687
709	378	687
710	378	686
711	379	685
712	379	685
713	380	684
714	380	684
715	381	683
716	381	683
717	382	682
718	382	682
719	383	681
720	383	680
721	384	680
722	384	679
723	385	679
724	385	678
725	386	677
726	386	677
727	387	676
728	387	676
729	388	675
730	388	674
731	389	674
732	389	673
733	390	673
734	390	672
735	391	671
736	391	671
737	392	670
738	392	670
739	393	669
740	393	668
741	394	668
742	394	667
743	395	667
744	395	666
745	396	665
746	396	665
747	397	664
748	397	664
749	398	663
750	398	663
751	399	662
752	399	662
753	400	661
754	400	660
755	401	660
756	401	659
757	402	659
758	402	658
759	403	657
760	403	657
761	404	656
762	404	656
763	405	655
764	405	654
765	406	654
766	406	653
767	407	653
768	407	652
769	408	651
770	408	651
771	409	650
772	409	650
773	410	649
774	410	648
775	411	648
776	411	647
777	412	647
778	412	646
779	413	646
780	413	645
781	414	644
782	414	644
783	415	643
784	415	643
785	416	642
786	416	641
787	417	641
788	417	640
789	417	640
790	418	639
791	418	639
792	419	638
793	419	637
794	420	637
795	420	636
796	421	636
797	421	635
798	422	634
799	422	634
800	423	633
801	423	633
802	424	632
803	424	631
804	425	631
805	425	630
806	426	630
807	426	629
808	427	629
809	427	628
810	428	627
811	428	627
812	429	626
813	429	626
814	430	625
815	431	625
816	431	625
817	432	624
818	432	624
819	433	623
820	433	622
821	434	622
822	434	621
823	435	621
824	435	620
825	436	620
826	436	619
827	437	618
828	437	618
829	438	617
830	438	617
831	439	616
832	439	616
833	440	615
834	440	614
835	441	614
836	441	613
837	442	613
838	442	612
839	443	612
840	443	611
841	444	610
842	444	610
843	445	609
844	445	609
845	446	608
846	446	608
847	447	607
848	447	606
849	448	606
850	448	605
851	449	605
852	449	604
853	450	604
854	450	603
855	451	602
856	451	602
857	452	601
858	452	601
859	453	600
860	453	599
861	453	599
862	454	598
863	454	598
864	455	597
865	455	597
866	456	596
867	456	595
868	457	595
869	457	594
870	458	594
871	458	593
872	459	593
873	459	592
874	460	591
875	460	591
876	461	591
877	462	590
878	462	590
879	463	590
880	464	589
881	464	589
882	465	588
883	465	588
884	466	587
885	466	587
886	467	586
887	467	585
888	468	585
889	468	584
890	469	584
891	469	583
892	470	583
893	470	582
894	471	581
895	471	581
896	472	580
897	472	580
898	473	579
899	473	578
900	474	578
901	474	578
902	475	577
903	475	577
904	476	576
905	476	575
906	477	575
907	477	574
908	478	574
909	478	573
910	479	573
911	479	572
912	480	571
913	480	571
914	481	570
915	481	570
916	482	569
917	482	569
918	483	568
919	483	568
920	484	567
921	484	567
922	485	566
923	485	565
924	486	565
925	486	564
926	487	564
927	487	563
928	488	563
929	488	562
930	490	562
931	490	562
932	491	562
933	492	561
934	492	561
935	493	560
936	493	560
937	494	559
938	494	559
939	495	558
940	495	557
941	496	557
942	496	556
943	497	556
944	497	555
945	498	555
946	498	554
947	499	554
948	500	553
949	500	553
950	501	552
951	501	552
952	502	551
953	502	551
954	503	550
955	503	550
956	504	549
957	504	549
958	505	549
959	506	548
960	507	548
961	507	547
962	508	547
963	508	546
964	509	546
965	509	545
966	510	545
967	510	544
968	511	543
969	511	543
970	512	542
971	512	542
972	513	541
973	513	541
974	514	540
975	514	540
976	515	539
977	515	539
978	516	538
979	516	537
980	517	537
981	517	536
982	518	536
983	518	535
984	519	535
985	519	534
986	520	534
987	521	533
988	521	533
989	522	532
990	522	532
991	523	531
992	523	531
993	524	530
994	524	529
995	525	529
996	525	528
997	526	528
998	526	527
999	527	527
1000	527	526
1001	528	526
1002	528	525
1003	529	524
1004	529	524
1005	530	523
1006	530	523
1007	531	522
1008	531	522
1009	532	521
1010	532	521
1011	533	520
1012	533	519
1013	534	519
1014	534	518
1015	535	518
1016	535	517
1017	536	517
1018	536	516
1019	537	516
1020	537	515
1021	538	515
1022	538	514
1023	539	514
1024	539	513
1025	540	513
1026	541	512
1027	541	512
1028	542	511
1029	542	511
1030	543	510
1031	543	510
1032	544	509
1033	544	508
1034	545	508
1035	545	507
1036	546	507
1037	546	506
1038	547	506
1039	547	505
1040	548	505
1041	548	504
1042	549	504
1043	549	503
1044	550	502
1045	550	502
1046	551	501
1047	551	501
1048	552	500
1049	552	500
1050	553	499
1051	553	499
1052	554	498
1053	554	497
1054	555	497
1055	555	496
1056	556	496
1057	556	495
1058	557	495
1059	557	494
1060	558	494
1061	558	493
1062	559	493
1063	559	492
1064	560	491
1065	560	491
1066	561	490
1067	561	490
1068	562	489
1069	562	489
1070	563	488
1071	563	487
1072	564	487
1073	564	486
1074	565	486
1075	565	485
1076	566	485
1077	566	484
1078	567	484
1079	567	483
1080	568	483
1081	568	482
1082	569	481
1083	569	481
1084	570	480
1085	570	480
1086	571	479
1087	571	479
1088	572	478
1089	572	478
1090	573	477
1091	573	477
1092	574	476
1093	574	475
1094	575	475
1095	575	474
1096	576	474
1097	576	473
1098	577	473
1099	577	472
1100	578	472
1101	578	471
1102	579	471
1103	579	470
1104	580	469
1105	580	469
1106	581	468
1107	581	468
1108	582	467
1109	582	467
1110	583	466
1111	583	466
1112	584	465
1113	584	465
1114	585	464
1115	585	464
1116	586	463
1117	586	463
1118	587	462
1119	587	461
1120	588	461
1121	588	460
1122	589	460
1123	589	459
1124	590	459
1125	590	458
1126	591	458
1127	591	457
1128	592	457
1129	592	456
1130	593	455
1131	593	455
1132	594	454
1133	594	454
1134	595	453
1135	596	453
1136	596	452
1137	597	452
1138	598	452
1139	598	451
1140	599	451
1141	599	450
1142	600	450
1143	601	449
1144	601	449
1145	602	448
1146	602	448
1147	603	447
1148	604	447
1149	604	446
1150	605	446
1151	606	446
1152	606	445
1153	607	445
1154	607	444
1155	608	444
1156	609	443
1157	609	443
1158	610	443
1159	611	442
1160	611	442
1161	612	441
1162	612	441
1163	613	440
1164	613	440
1165	614	439
1166	615	439
1167	615	438
1168	616	438
1169	617	437
1170	617	437
1171	618	436
1172	618	436
1173	619	435
1174	620	435
1175	620	434
1176	621	434
1177	621	433
1178	622	433
1179	622	432
1180	623	432
1181	623	431
1182	624	431
1183	624	430
1184	625	430
1185	625	429
1186	626	429
1187	626	428
1188	627	428
1189	628	427
1190	628	427
1191	629	426
1192	629	426
1193	630	425
1194	630	424
1195	631	424
1196	631	423
1197	632	423
1198	633	422
1199	633	422
1200	634	421
1201	634	421
1202	635	420
1203	635	420
1204	636	419
1205	636	419
1206	637	418
1207	637	418
1208	638	417
1209	638	417
1210	639	416
1211	639	416
1212	640	415
1213	640	414
1214	641	414
1215	642	413
1216	642	413
1217	643	412
1218	643	412
1219	644	411
1220	644	411
1221	645	410
1222	646	410
1223	646	409
1224	647	409
1225	647	408
1226	648	408
1227	648	407
1228	649	407
1229	649	406
1230	650	406
1231	650	405
1232	651	405
1233	652	404
1234	652	404
1235	653	403
1236	653	403
1237	654	402
1238	654	402
1239	655	401
1240	655	401
1241	656	400
1242	657	400
1243	657	399
1244	658	399
1245	658	398
1246	659	398
1247	659	397
1248	660	397
1249	661	396
1250	661	396
1251	662	395
1252	662	395
1253	663	394
1254	664	394
1255	664	393
1256	665	393
1257	666	392
1258	666	392
1259	667	391
1260	667	391
1261	668	390
1262	669	390
1263	669	389
1264	670	389
1265	670	388
1266	671	388
1267	671	387
1268	672	387
1269	673	386
1270	673	386
1271	674	385
1272	674	385
1273	675	384
1274	676	384
1275	676	384
1276	677	383
1277	678	383
1278	678	382
1279	679	382
1280	679	381
1281	680	380
1282	680	380
1283	681	379
1284	681	379
1285	682	378
1286	683	378
1287	683	377
1288	684	377
1289	684	376
1290	685	376
1291	685	375
1292	686	375
1293	686	374
1294	687	374
1295	687	373
1296	688	373
1297	688	372
1298	689	372
1299	689	371
1300	690	371
1301	691	370
1302	691	370
1303	692	369
1304	692	369
1305	693	368
1306	694	368
1307	694	367
1308	695	367
1309	696	366
1310	696	366
1311	697	365
1312	697	365
1313	698	364
1314	698	364
1315	699	363
1316	699	363
1317	700	362
1318	701	361
1319	701	361
1320	702	360
1321	702	360
1322	703	359
1323	703	359
1324	704	358
1325	704	358
1326	705	357
1327	706	357
1328	706	356
1329	707	356
1330	707	355
1331	708	355
1332	709	354
1333	709	354
1334	710	353
1335	710	353
1336	711	352
1337	711	352
1338	712	351
1339	712	351
1340	713	350
1341	713	350
1342	714	349
1343	714	348
1344	715	348
1345	716	347
1346	716	347
1347	717	346
1348	717	346
1349	718	345
1350	718	345
1351	719	344
1352	720	344
1353	720	343
1354	721	343
1355	721	342
1356	722	342
1357	722	341
1358	723	341
1359	724	340
1360	724	340
1361	725	339
1362	725	339
1363	726	338
1364	726	338
1365	727	337
1366	727	337
1367	728	336
1368	728	336
1369	729	335
1370	730	334
1371	730	334
1372	731	333
1373	731	333
1374	732	332
1375	732	332
1376	733	331
1377	733	331
1378	734	330
1379	734	330
1380	735	329
1381	736	329
1382	736	328
1383	737	328
1384	737	327
1385	738	327
1386	739	326
1387	739	326
1388	740	325
1389	740	325
1390	741	324
1391	741	324
1392	742	323
1393	743	323
1394	743	322
1395	744	322
1396	745	321
1397	745	321
1398	746	320
1399	746	320
1400	747	319
1401	747	319
1402	748	318
1403	749	317
1404	749	317
1405	750	317
1406	750	316
1407	751	315
1408	752	315
1409	752	315
1410	780	325
1411	781	325
1412	782	324
1413	782	324
1414	783	323
1415	784	323
1416	784	322
1417	785	322
1418	786	321
1419	786	321
1420	787	320
1421	788	320
1422	788	319
1423	794	321
1424	796	321
1425	796	320
1426	797	320
1427	798	319
1428	798	319
1429	799	318
1430	800	318
1431	800	317
1432	801	317
1433	802	316
1434	802	316
1435	803	315
1436	804	315
1437	804	314
1438	805	314
1439	806	313
1440	806	313
1441	807	312
1442	808	311
1443	808	311
1444	809	310
1445	810	310
1446	810	309
1447	811	309
1448	812	308
1449	812	308
1450	813	307
1451	814	307
1452	814	306
1453	815	306
1454	816	305
1455	817	305
1456	817	304
1457	818	304
1458	819	303
1459	819	303
1460	820	302
1461	821	302
1462	821	301
1463	822	301
1464	822	300
1465	823	299
1466	824	299
1467	824	298
1468	825	298
1469	825	297
1470	826	297
1471	826	296
1472	827	296
1473	828	295
1474	828	294
1475	829	294
1476	829	293
1477	830	293
1478	830	292
1479	831	292
1480	832	291
1481	832	291
1482	833	290
1483	833	289
1484	834	289
1485	835	288
1486	835	288
1487	836	287
1488	836	287
1489	837	286
1490	837	285
1491	838	285
1492	838	284
1493	839	284
1494	840	283
1495	840	283
1496	841	282
1497	841	282
1498	842	281
1499	842	280
1500	843	280
1501	843	279
1502	844	279
1503	844	278
1504	845	278
1505	845	277
1506	846	276
1507	847	276
1508	847	275
1509	848	275
1510	848	274
1511	849	274
1512	850	273
1513	850	273
1514	851	272
1515	851	271
1516	852	271
1517	852	270
1518	853	270
1519	853	269
1520	854	269
1521	854	268
1522	855	267
1523	856	267
1524	856	266
1525	857	266
1526	857	265
1527	858	265
1528	859	264
1529	859	264
1530	860	263
1531	861	263
1532	863	262
1533	863	262
1534	864	261
1535	865	261
1536	866	260
1537	866	260
1538	867	259
1539	867	259
1540	868	258
1541	868	258
1542	869	257
1543	870	256
1544	870	256
1545	871	255
1546	871	255
1547	872	254
1548	872	254
1549	873	253
1550	874	253
1551	874	252
1552	875	251
1553	875	251
1554	876	250
1555	876	250
1556	877	249
1557	877	249
1558	878	248
1559	879	247
1560	879	247
1561	880	246
1562	880	246
1563	881	245
1564	881	245
1565	882	244
1566	882	243
1567	883	243
1568	884	242
1569	884	242
1570	885	241
1571	885	241
1572	886	240
1573	886	240
1574	887	239
1575	888	238
1576	888	238
1577	889	237
1578	889	237
1579	890	236
1580	890	236
1581	891	235
1582	891	234
1583	892	234
1584	892	233
1585	893	233
1586	894	232
1587	894	232
1588	895	231
1589	895	230
1590	896	230
1591	897	229
1592	897	229
1593	898	228
1594	898	228
1595	899	227
1596	900	227
1597	900	226
1598	901	226
1599	902	225
1600	902	224
1601	903	224
1602	904	223
1603	904	223
1604	905	222
1605	906	222
1606	906	221
1607	909	221
1608	910	221
1609	910	220
1610	911	220
1611	911	219
1612	912	218
1613	913	218
1614	914	217
1615	914	217
1616	915	216
1617	915	216
1618	916	215
1619	917	215
1620	917	214
1621	918	213
1622	918	213
1623	919	212
1624	919	212
1625	920	211
1626	920	211
1627	921	210
1628	922	209
1629	922	209
1630	923	208
1631	923	208
1632	924	207
1633	925	207
1634	925	206
1635	926	206
1636	926	205
1637	927	204
1638	927	204
1639	928	203
1640	929	203
1641	929	202
1642	930	202
1643	930	201
1644	931	200
1645	931	200
1646	932	199
1647	933	199
1648	933	198
1649	934	198
1650	934	197
1651	935	197
1652	936	196
1653	937	196
1654	937	195
1655	938	194
1656	938	194
1657	939	193
1658	939	193
1659	940	192
1660	940	192
1661	941	191
1662	941	190
1663	942	190
1664	942	189
1665	943	189
1666	943	188
1667	944	188
1668	945	187
1669	945	186
1670	946	186
1671	946	185
1672	947	185
1673	947	184
1674	948	183
1675	948	183
1676	949	182
1677	949	182
1678	950	181
1679	950	181
1680	951	180
1681	951	179
1682	952	179
1683	952	178
1684	953	178
1685	953	177
1686	954	177
1687	954	176
1688	955	175
1689	955	175
1690	956	174
1691	956	174
1692	957	173
1693	957	173
1694	958	172
1695	959	171
1696	959	171
1697	960	170
1698	960	170
1699	961	169
1700	961	169
1701	962	168
1702	962	167
1703	963	167
1704	963	166
1705	964	166
1706	964	165
1707	965	164
1708	965	164
1709	966	163
1710	966	163
1711	967	162
1712	967	162
1713	968	161
1714	968	160
1715	969	160
1716	969	159
1717	970	159
1718	970	158
1719	971	158
1720	971	157
1721	972	156
1722	972	156
1723	973	155
1724	973	155
1725	974	154
1726	974	154
1727	975	153
1728	975	152
1729	976	152
1730	976	151
1731	977	151
1732	977	150
1733	978	150
1734	978	149
1735	979	148
1736	979	148
1737	980	147
1738	980	147
1739	981	146
1740	981	146
1741	982	145
1742	982	144
1743	983	144
1744	983	143
1745	984	143
1746	984	142
1747	985	142
1748	986	141
1749	986	140
1750	987	140
1751	987	139
1752	988	139
1753	988	138
1754	989	138
1755	989	137
1756	990	136
1757	990	136
1758	991	135
1759	991	135
1760	992	134
1761	992	134
1762	993	133
1763	993	132
1764	994	132
1765	994	131
1766	995	131
1767	995	130
1768	996	130
1769	996	129
1770	997	128
1771	997	128
1772	998	127
1773	998	127
1774	999	126
1775	999	126
1776	1000	125
1777	1000	124
1778	1001	124
1779	1001	123
1780	1002	123
1781	1002	122
1782	1003	122
1783	1003	121
1784	1004	120
1785	1004	120
1786	1005	119
1787	1005	119
1788	1006	118
1789	1006	118
1790	1007	117
1791	1007	116
1792	1008	116
1793	1008	115
1794	1009	115
1795	1009	114
1796	1010	114
1797	1010	113
1798	1011	112
1799	1011	112
1800	1012	111
1801	1012	111
1802	1013	110
1803	1013	110
1804	1014	109
1805	1014	109
1806	1015	108
1807	1015	107
1808	1016	107
1809	1016	106
1810	1017	106
1811	1017	105
1812	1018	105
1813	1018	104
1814	1019	103
1815	1019	103
1816	1020	102
1817	1020	102
1818	1021	101
1819	1021	101
1820	1022	100
1821	1022	99
1822	1023	99
1823	1023	98
1824	1024	98
1825	1024	97
1826	1025	97
1827	1025	96
1828	1026	95
1829	1026	95
1830	1027	94
1831	1027	94
1832	1028	93
1833	1028	93
1834	1029	92
1835	1029	91
1836	1030	91
1837	1030	90
1838	1031	90
1839	1031	89
1840	1032	89
1841	1032	88
1842	1033	88
1843	1033	87
1844	1034	86
1845	1034	86
1846	1035	85
1847	1035	85
1848	1036	84
1849	1036	84
1850	1037	83
1851	1037	82
1852	1038	82
1853	1038	81
1854	1039	81
1855	1039	80
1856	1040	80
1857	1040	79
1858	1041	78
1859	1041	78
1860	1042	77
1861	1042	77
1862	1043	76
1863	1043	76
1864	1044	75
1865	1044	75
1866	1045	74
1867	1046	73
1868	1046	73
1869	1047	72
1870	1047	72
1871	1048	71
1872	1048	71
1873	1049	70
1874	1049	69
1875	1050	69
1876	1050	68
1877	1051	68
1878	1051	67
1879	1052	67
1880	1052	66
1881	1053	66
1882	1053	65
1883	1054	64
1884	1054	64
1885	1054	63
1886	1055	63
1887	1055	62
1888	1056	62
1889	1056	61
1890	1057	60
1891	1057	60
1892	1058	59
1893	1058	59
1894	1059	58
1895	1059	58
1896	1060	57
1897	1060	57
1898	1061	56
1899	1061	55
1900	1062	55
1901	1062	54
1902	1063	54
1903	1063	53
1904	1064	53
1905	1064	52
1906	1065	51
1907	1065	51
1908	1066	50
1909	1066	50
1910	1067	49
1911	1067	49
1912	1068	48
1913	1068	48
1914	1069	47
1915	1069	46
1916	1070	46
1917	1070	45
1918	1071	45
1919	1071	44
1920	1072	44
1921	1072	43
1922	1073	42
1923	1073	42
1924	1074	41
1925	1074	41
1926	1075	40
1927	1075	40
1928	1076	39
1929	1076	39
1930	1077	38
1931	1077	37
1932	1078	37
1933	1078	36
1934	1079	36
1935	1079	35
1936	1080	35
1937	1080	34
1938	1081	34
1939	1081	33
1940	1082	32
1941	1082	32
1942	1083	31
1943	1083	31
1944	1084	30
1945	1084	30
1946	1085	29
1947	1085	28
1948	1086	28
1949	1086	27
1950	1087	27
1951	1087	26
1952	1088	26
1953	1088	25
1954	1089	25
1955	1089	24
1956	1090	23
1957	1090	23
1958	1091	22
1959	1091	22
1960	1092	21
1961	1092	21
1962	1093	20
1963	1093	20
1964	1094	19
1965	1094	18
1966	1095	18
1967	1095	17
1968	1096	17
1969	1096	16
1970	1097	16
1971	1097	15
1972	1098	15
1973	1098	14
1974	1099	13
1975	1099	13
1976	1100	12
1977	1100	12
1978	1101	11
1979	1101	11
1980	1102	10
1981	1102	10
1982	1103	9
1983	1103	8
1984	1104	8
1985	1105	7
1986	1105	7
1987	1106	6
1988	1106	6
1989	1107	5
1990	1107	5
1991	1108	4
1992	1108	3
1993	1109	3
1994	1109	2
1995	1110	2
1996	1110	1
1997	1111	1
1998	1111	0
1999	1112	0
