Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,104,105,106,108,3269728,4372603,4438736,4439094,4439475,5901326,5917712,7723955,30369354,34703847,36200067,36671067,37052366,38834077,39168240,39379024,Grand Total
24-Jun,26,16,14,10,10,10,24,14,8,11,6,8,11,11,,16,9,9,36,,8,22,,,,,,,,,,,,,,,,,,,14
25-Jun,16,14,7,7,6,6,13,9,5,9,3,7,11,6,,11,3,9,16,,6,10,,,,,,,,,,,,,,,,,,,9
26-Jun,20,14,9,9,10,8,18,13,8,13,,11,15,9,,10,,8,19,,8,13,,,,,,,,,,,,,,,,,,,12
27-Jun,37,21,16,17,18,13,27,18,12,23,11,16,26,12,,23,12,16,46,,16,20,,,,,,,,,,,,,,,,,,,20
28-Jun,27,22,19,13,17,16,28,19,20,18,13,16,19,18,,18,14,19,20,,14,25,,,,,,,,,,,,,,,,,,,19
29-Jun,31,26,16,16,26,17,37,21,18,36,11,17,22,21,,33,14,16,43,58,17,27,,,,,,,,,,,,,,,,,,,25
30-Jun,30,19,14,14,19,13,31,17,13,20,11,13,17,14,,33,13,15,37,31,12,27,,,,,,,,,,,,,,,,,,,20
1-Jul,26,18,12,14,15,11,23,12,11,15,,11,15,11,,26,,10,31,27,10,18,,,,,,,,,,,,,,,,,,,17
2-Jul,14,17,9,9,13,9,13,8,8,15,,11,12,11,,10,,27,14,12,10,8,,,,,,,,,,,,,,,,,,,12
3-Jul,16,18,11,9,16,9,19,14,7,24,,10,14,10,,13,,7,20,17,9,14,,,,,,,,,,,,,,,,,,,14
4-Jul,24,24,12,12,16,11,30,15,22,48,7,14,15,12,,20,,9,27,24,11,17,,,,,,,,,,,,,,,,,,,19
5-Jul,25,21,12,14,46,12,28,15,21,61,10,14,16,14,,20,,13,22,24,12,18,,,,,,,,,,,,,,,,,,,21
6-Jul,29,22,17,15,35,16,33,18,17,25,13,16,18,,,,13,23,26,28,14,25,,,,,,,,,,,,,,,,,,,21
7-Jul,38,26,21,17,21,20,40,22,21,24,16,20,20,,,,25,27,29,32,16,30,,,,,,,,,,,,,,,,,,,24
8-Jul,30,23,15,14,17,15,36,17,13,,10,16,17,14,,,15,13,24,35,14,23,,,,,,,,,,,,,,,,,,,19
9-Jul,28,16,8,9,13,8,30,10,6,22,6,8,11,8,,,8,6,20,25,7,14,,,,,,,,,,,,,,,,,,,13
10-Jul,26,23,18,15,41,15,24,18,15,26,14,21,20,19,,,15,14,27,28,17,18,,,,,,,,,,,,,,,,,,,21
11-Jul,20,21,13,14,15,13,20,13,11,21,11,17,16,14,,13,11,12,19,22,13,16,,,,,,,,,,,,,,,,,,,16
12-Jul,13,14,8,8,11,7,14,10,6,11,5,12,10,8,,13,6,7,18,18,8,10,,,,,,,,,,,,,,,,,,,10
13-Jul,17,18,9,11,15,10,15,10,10,16,6,17,12,11,,12,,,13,14,10,11,,,,,,,,,,,,,,,,,,,12
14-Jul,27,21,15,15,20,13,22,17,13,16,11,16,18,14,,20,,,28,34,12,20,,,,,,,,,,,,,,,,,,,18
15-Jul,27,18,11,13,11,10,39,13,9,75,8,14,13,12,,15,,21,20,23,10,18,,,,,,,,,,,,,,,,,,,19
16-Jul,18,17,11,10,12,10,24,13,9,,7,12,15,11,,15,,17,19,19,9,14,,,,,,,,,,,,,,,,,,,14
17-Jul,21,19,10,11,,9,17,12,9,15,7,7,14,11,,16,,135,23,23,10,16,,,,,,,,,,,,,,,,,,,20
18-Jul,27,21,15,15,,15,,19,18,20,12,12,17,16,,20,14,15,25,26,13,19,,,,,,,,,,,,,,,,,,,18
19-Jul,29,26,19,19,,20,,22,20,38,16,17,20,21,,23,17,20,23,28,18,27,,,,,,,,,,,,,,,,,,,22
20-Jul,42,34,31,30,40,30,,32,30,68,25,22,33,32,,34,26,28,34,38,27,34,,,,,,,,,,,,,,,,,,,34
21-Jul,39,30,24,25,28,27,34,25,25,39,20,23,28,28,,38,23,26,32,36,,29,,,,,,,,,,,,,,,,,,,29
22-Jul,38,27,23,22,27,23,45,26,22,37,,20,26,25,,33,20,26,34,43,,28,5,,,,,,,,,,,,,,,,,,28
23-Jul,28,22,15,15,21,16,34,18,14,25,13,13,20,16,,21,13,13,25,34,15,17,28,,,,,,,,,,,,,,,,,,20
24-Jul,19,22,11,13,14,13,17,14,14,23,12,13,17,13,,14,13,15,13,,14,14,20,,,,,,,,,,,,,,,,,,15
25-Jul,27,24,14,14,15,16,,17,19,91,14,14,16,17,,15,,19,17,,16,22,24,,,,,,,,,,,,,,,,,,22
26-Jul,28,23,16,13,16,15,,17,16,104,14,14,17,17,,17,,13,21,,13,22,39,,,,,,,,,,,,,,,,,,23
27-Jul,27,21,14,14,12,14,,16,11,36,11,10,15,17,,30,,14,20,32,11,22,32,,,,,,,,,,,,,,,,,,19
28-Jul,31,26,18,17,18,16,,23,19,95,15,16,19,21,,29,,18,28,35,16,62,39,,,,,,,,,,,,,,,,,,28
29-Jul,32,23,17,14,17,,,21,17,107,13,12,16,20,,24,19,15,23,33,13,28,52,,,,,,,,,,,,,,,,,,26
30-Jul,30,22,13,14,17,,,17,13,72,10,11,15,16,,20,10,13,23,28,14,21,37,,,,,,,,,,,,,,,,,,21
31-Jul,33,21,14,14,16,,,21,11,55,8,9,16,13,,24,9,17,27,27,12,25,38,,,,,,,,,,,,,,,,,,20
1-Aug,37,26,17,16,23,,,21,17,62,14,15,21,17,,33,,16,35,34,16,22,44,,,,,,,,,,,,,,,,,,26
2-Aug,,23,16,15,20,15,,18,15,56,14,12,19,15,,22,,12,24,27,15,24,34,,,,,,,,,,,,,,,,,,21
3-Aug,,20,13,12,13,12,,14,15,267,10,10,14,13,,20,,12,22,20,11,18,25,,,,,,,,,,,,,,,,,,28
4-Aug,,23,15,15,18,16,,17,17,33,13,12,17,16,,22,,15,24,30,13,20,33,,,,,,,,,,,,,,,,,,19
5-Aug,,20,14,14,14,13,,19,13,46,10,10,15,15,,29,,14,23,32,12,26,53,,,,,,,,,,,,,,,,,,21
6-Aug,,23,16,15,14,17,,20,15,33,15,14,18,18,,22,,15,24,28,14,27,37,,,,,,,,,,,,,,,,,,20
7-Aug,,,22,17,,20,,24,17,27,17,14,22,22,,26,,18,32,33,17,25,40,,,,,,,,,,,,,,,,,,23
8-Aug,,,11,15,,11,,13,10,17,8,8,13,12,,14,,20,19,18,10,15,29,,,,,,,,,,,,,,,,,,14
9-Aug,54,,14,13,,13,,16,12,28,10,10,17,14,,19,,13,23,24,13,18,26,,,,,,,,,,,,,,,,,,19
10-Aug,29,,14,15,,14,,16,13,23,11,12,17,13,,21,,12,25,34,12,24,,,,,,,,,,,,,,,,,,,18
11-Aug,31,,20,18,,21,,21,20,28,21,17,20,23,,26,,23,25,25,17,28,42,,,,,,,,,,,,,,,,,,24
12-Aug,33,,20,18,,22,,25,20,,16,17,21,25,,23,16,23,26,32,19,25,44,,,,,,,,,,,,,,,,,,24
13-Aug,25,,12,,24,13,,15,17,,10,11,16,13,,20,11,11,19,22,11,16,30,,,,,,,,,,,,,,,,,,16
14-Aug,36,,18,,20,17,,20,30,,16,17,20,21,,31,14,25,28,31,17,23,43,,,,,,,,,,,,,,,,,,24
15-Aug,37,28,22,,27,23,,25,25,,19,19,24,25,,28,,31,32,39,21,31,59,,,,,,,,,,,,,,,,,,28
16-Aug,35,24,17,,21,17,12,19,15,,13,15,22,18,,24,,21,52,29,18,21,37,,,,,,,,,,,,,,,,,,23
17-Aug,30,18,10,14,12,11,,12,,,8,10,15,12,,13,,18,,15,10,13,28,,,,,,,,,,,,,,,,,,15
18-Aug,34,21,16,,19,15,,20,,,,10,19,16,,25,,13,,35,12,24,43,,,,,,,,,,,,,,,,,,21
19-Aug,37,20,15,,16,12,,20,,,11,8,18,16,,25,18,14,,32,11,27,,,,,,,,,,,,,,,,,,,19
20-Aug,33,21,12,,16,13,,17,,,,11,19,16,,19,,13,21,28,12,21,,,,,,,,,,,,,,,,,,,18
21-Aug,23,28,15,,25,20,,21,,,,18,20,33,,16,,22,19,19,19,24,,,,,,,,,,,,,,,,,,,21
22-Aug,39,35,,,31,31,,32,,,,30,31,35,,24,,25,28,33,29,40,,,,,,,,,,,,,,,,,,,32
23-Aug,34,30,,,21,23,,24,,,,24,23,27,,27,,24,28,30,21,27,,,,,,,,,,,,,,,,,,,26
24-Aug,28,25,,,19,16,,21,,,14,16,22,18,,27,,15,28,29,15,22,,,,,,,,,,,,,,,,,,,21
25-Aug,28,23,,24,16,15,,14,,,13,12,20,18,,24,15,13,26,21,15,18,,,,,,,,,,,,,,,,,,,19
26-Aug,30,22,,13,16,14,,21,,,12,12,17,19,,21,11,16,27,26,13,33,,,,,,,,,,,,,,,,,,,19
27-Aug,23,18,,10,11,9,,13,,,8,8,,11,,15,,8,21,17,9,16,,,,,,,,,,,,,,,,,,,13
28-Aug,29,25,,13,18,14,,18,,,12,10,,16,,24,12,12,33,26,15,23,,,,,,,,,,,,,,,,,,,19
29-Aug,24,19,9,8,12,9,,12,12,,7,8,,12,,17,8,11,22,18,8,16,,,,,,,,,,,,,,,,,,,13
30-Aug,32,22,14,12,15,12,,18,14,,,11,,13,,23,11,17,30,27,12,22,,,,,,,,,,,,,,,,,,,18
1-Sep,30,25,15,16,20,16,,20,17,,,14,,19,,27,,18,31,35,15,22,,,,,,,,,,,,,,,,,,,21
2-Sep,30,27,18,17,17,18,,18,21,,,18,,26,,21,,20,22,19,16,26,,,,,,,,,,,,,,,,,,,21
3-Sep,22,31,16,16,17,20,,18,25,,,22,,14,,13,,19,14,17,18,21,,,,,,,,,,,,,,,,,,,19
4-Sep,35,32,21,18,22,24,,24,25,,,20,,,,22,,34,28,31,19,29,,,,,,,,,,,,,,,,,,,26
5-Sep,40,30,19,19,23,21,,24,20,,,19,,22,,33,,20,35,38,20,28,,,,,,,,,,,,,,,,,,,26
6-Sep,35,26,20,17,20,18,33,22,18,,,23,,18,,23,,17,28,29,18,26,,,,,,,,,,,,,,,,,,,23
7-Sep,40,36,23,23,25,,47,27,27,,,26,,20,,30,,29,32,39,25,27,,,,,,,,,,,,,,,,,,,30
8-Sep,42,27,18,18,20,,49,23,19,,,19,,20,,28,,19,33,38,17,25,,,,,,,,,,,,,,,,,,,26
9-Sep,64,32,26,24,38,,109,34,24,,,27,,28,,45,,28,56,73,23,50,,,,,,,,,,,,,,,,,,,43
10-Sep,95,,44,33,47,47,98,58,27,,,18,,47,,82,,35,90,111,32,58,,,,,,,,,,,,,,,,,,,58
11-Sep,47,25,22,19,23,22,44,28,23,,,18,,31,,32,,21,43,42,19,30,,,,,,,,,,,,,,,,,,,29
12-Sep,29,25,15,17,17,15,24,18,20,,,19,,15,,21,,16,21,21,15,23,,,,,,,,,,,,,,,,,,,19
13-Sep,33,32,20,15,21,21,36,24,25,,,21,,31,,24,,23,24,27,17,28,,,,,,,,,,,,,,,,,,,25
14-Sep,50,35,30,23,31,30,57,34,,,,33,,46,,36,,30,40,41,25,39,,,,,,,,,,,,,,,,,,,36
15-Sep,50,34,30,21,32,33,64,34,,,,30,,,,45,,37,47,61,25,44,,,,,,,,,,,,,,,,,,,39
16-Sep,49,27,20,24,23,20,88,25,,,,28,,,,43,,14,39,67,16,31,,,,,,,,,,,,,,,,,,,34
17-Sep,47,27,15,13,16,11,50,19,,,,31,,23,,33,,13,36,48,14,21,,,,,,,,,,,,,,,,,,,26
18-Sep,32,27,17,15,16,,31,19,,,,30,,18,,25,,18,29,35,17,24,,,,,,,,,,,,,,,,,,,23
19-Sep,51,35,25,22,27,,53,28,,,,30,,33,,37,,20,41,56,25,35,,,,,,,,,,,,,,,,,,,35
20-Sep,46,31,23,24,29,,33,26,,,,27,,25,,28,,22,33,36,27,28,,,,,,,,,,,,,,,,,,,29
21-Sep,35,28,18,17,19,,27,21,,,,25,,25,,22,,16,25,27,16,24,,,,,,,,,,,,,,,,,,,23
22-Sep,44,29,22,18,19,24,40,25,,,,25,,23,,36,,22,43,51,19,44,,,,,,,,,,,,,,,,,,,30
23-Sep,42,64,20,21,19,16,,26,,3,,26,,21,,38,,31,39,39,19,38,,,,,,,,,,,,,,,,,,,29
24-Sep,19,39,9,10,11,4,17,11,,,,12,13,10,,13,,5,19,18,8,6,,,,,,,,,,,,,,,,,,,13
25-Sep,37,22,13,14,13,,21,19,,,,13,20,6,,22,,14,32,36,12,,,,,,,,,,,,,,,,,,,,20
26-Sep,49,,21,23,21,26,33,29,,,20,17,35,,,42,,20,51,61,19,,,,,,,,,,,,,,,,,,,,31
27-Sep,53,,26,24,25,21,31,30,,,22,21,,33,,48,,23,55,62,25,,,,,,,,,,,,,,,,,,,,33
28-Sep,36,26,13,14,14,12,27,16,,,12,13,,16,,27,,12,30,29,,,,,,,,,,,,,,,,,,,,,20
29-Sep,97,27,20,15,28,17,33,17,,,,13,,19,,47,,19,53,69,,52,,,,,,,,,,,,,,,,,,,35
30-Sep,205,38,36,,34,32,42,,,,,29,,38,,74,,36,81,110,,65,,,,,,,,,,,,,,,,,,,63
1-Oct,41,28,17,,22,16,47,,,,,19,,20,,43,,17,39,47,,21,,24,,,,,,,,,,,,,,,,,29
2-Oct,37,28,17,,17,16,31,,,,18,23,,16,,24,,18,24,30,,27,,19,,,,,,,,,,,,,,,,,23
3-Oct,39,27,14,,17,13,27,,,,8,16,,15,,19,,14,37,31,,22,,18,,,,,,,,,,,,,,,,,21
4-Oct,52,41,29,,32,28,44,,,,,30,,31,,31,,25,39,53,,47,,31,,,,,,,,,,,,,,,,,37
5-Oct,62,40,31,,35,32,49,,,,,30,,35,,34,,31,46,63,,45,,34,,,,,,,,,,,,,,,,,40
6-Oct,65,31,20,,33,17,46,,,,,17,,19,,40,,28,46,68,18,36,,39,,,,,,,,,,,,,,,,,35
7-Oct,48,34,24,,29,19,41,,,,,28,,25,,34,,18,38,35,17,27,,34,,,,,,,,,,,,,,,,,30
8-Oct,26,31,17,,22,17,84,19,,,,27,,22,,15,,18,18,17,15,20,,23,,,,,,,,,,,,,,,,,24
9-Oct,33,37,22,,27,22,113,26,,,,32,,27,,24,,25,31,25,30,27,,30,,,,,,,,,,,,,,,,,33
10-Oct,45,44,30,38,33,31,37,35,,,,33,,38,,36,,46,32,49,34,46,,35,,,,,,,,,,,,,,,,,38
11-Oct,60,39,25,25,29,25,55,34,,,,23,,35,,60,,26,56,58,29,52,,45,,,,,,,,,,,,,,,,,40
12-Oct,63,30,,24,27,22,,33,,,,19,,29,,40,,19,44,51,23,44,,34,,,,,,,,,,,,,,,,,33
13-Oct,52,35,29,21,26,20,27,24,,,,27,,23,,37,,30,34,34,21,28,,28,,,,,,,,,,,,,,,,,29
14-Oct,36,32,24,25,24,16,41,41,25,,,10,,22,,39,,20,29,40,17,51,,52,,,,,,,,,,,,,,,,,30
15-Oct,,58,75,62,89,49,92,110,38,,,21,,52,,77,,46,74,101,71,74,,110,,,,,,,,,,,,,,,,,71
16-Oct,,40,27,30,30,25,37,,24,,,17,,30,,27,,15,26,34,29,32,,27,,,,,,,,,,,,,,,,,28
17-Oct,,37,18,34,20,21,53,,13,,,11,,19,,27,,14,26,50,21,32,,25,,,,,,,,,,,,,,,,,26
18-Oct,,51,54,63,57,37,89,,26,,,19,,46,,53,,37,59,100,44,69,,87,,,,,,,,,,,,,,,,,56
19-Oct,,52,49,50,59,39,65,,32,,,28,,39,,53,,43,49,57,44,73,,64,,,,,,,,,,,,,,,,,50
20-Oct,,45,46,38,48,35,90,,33,,,25,,51,,50,,39,50,61,35,78,,55,,,,,,,,,,,,,,,,,49
21-Oct,,60,68,57,74,50,140,,43,,,28,,56,,122,,65,88,131,46,118,,108,,,,,,,,,,,,,,,,,78
22-Oct,,36,36,38,37,29,143,,23,,,12,,37,,125,,52,126,146,28,66,,73,,,,,,,,,,,,,,,,,63
23-Oct,,,26,23,26,27,85,,27,,,18,,24,,89,,23,61,90,24,49,,38,,,,,,,,,,,,,,,,,42
24-Oct,,56,42,33,40,36,125,,36,,,26,,52,,96,,55,102,162,36,66,,57,,,,,,,,,,,,,,,,,64
25-Oct,,,44,43,46,46,120,,31,,,29,,53,,100,,50,115,133,41,64,,66,,,,,,,,,,,,,,,,,65
26-Oct,,49,43,43,46,39,137,,33,,,29,,43,,97,,40,92,131,44,77,,67,,,,,,,,,,,,,,,,,63
27-Oct,,39,36,31,35,30,197,,25,,,19,,43,,136,,34,157,196,29,106,,75,,,,,,,,,,,,,,,,,74
28-Oct,,33,40,31,37,22,125,,15,,,26,,28,,117,,32,132,126,20,53,,72,,,,,,,,,,,,,,,,,57
29-Oct,,35,77,32,36,28,62,,23,,,22,,34,,49,,37,39,53,18,46,,44,,,,,,,,,,,,,,,,,40
30-Oct,,,41,35,38,35,87,,23,,,26,,40,,100,,30,66,113,33,54,,52,,,,,,,,,,,,,,,,,52
1-Nov,,,29,,31,25,30,,26,,,33,,35,,19,,37,19,17,31,30,,27,,,,,,,,,,,,,,,,,28
2-Nov,,,40,,46,41,37,,62,,,61,,55,,25,,43,29,26,55,42,,48,,,,,,,,,,,,,,,,,44
3-Nov,,,42,,42,36,117,,39,,,37,,42,,,,30,58,89,41,74,,48,,,,,,,,,,,,,,,,,54
4-Nov,,,47,,48,45,117,,51,,,,,49,,102,,46,94,100,46,74,,71,,,,,,,,,,,,,,,,,68
5-Nov,,,62,,65,50,147,,44,,,29,,52,,127,,58,121,149,48,100,,101,,,,,,,,,,,,,,,,,82
6-Nov,,,53,,56,54,160,,32,,,29,,53,,174,,38,157,206,55,97,,90,,,,,,,,,,,,,,,,,90
7-Nov,,,38,,38,38,145,,28,,,21,,37,,122,,37,110,120,34,75,,65,,,,,,,,,,,,,,,,,65
8-Nov,,,39,40,46,38,102,,30,,,33,,41,,69,,55,52,76,40,49,,57,,,,,,,,,,,,,,,,,51
9-Nov,,,40,41,39,38,92,,33,,,29,,48,,94,,53,78,113,40,56,,66,,,,,,,,,,,,,,,,,57
10-Nov,,,38,38,36,41,158,,34,,,27,,44,,121,,33,109,144,32,88,,81,,,,,,,,,,,,,,,,,68
11-Nov,,,60,73,65,56,103,,73,,,59,,72,,72,,94,75,75,69,110,,97,,,,,,,,,,,,,,,,,77
12-Nov,,,21,50,21,21,18,,29,,,35,,20,,18,,16,14,12,26,21,,23,,,,,,,,,,,,,,,,,23
13-Nov,,,53,69,57,48,41,,51,,,51,,138,,60,,69,43,48,58,60,,61,,,,,,,,,,,,,,,,,61
14-Nov,,,80,101,91,95,65,,84,,,45,,121,,122,,95,75,78,116,115,,106,,,,,,,,,,,,,,,,,93
15-Nov,,,98,162,114,98,94,,122,,,60,,113,,105,,78,98,87,127,135,,137,,,,,,,,,,,,,,,,,109
16-Nov,,,152,173,172,135,94,,154,,,59,,170,,173,,156,127,106,151,183,,183,,,,,,,,,,,,,,,,,146
17-Nov,,,150,250,176,134,128,,59,,,27,,172,,125,,115,113,123,161,172,,153,,,,,,,,,,,,,,,,,137
18-Nov,,,160,,222,94,309,,47,,,22,,90,,294,,82,263,308,83,229,,295,,,,,,,,,,,,,,,,,178
19-Nov,,,215,,281,182,257,,157,,,71,,233,,296,,209,249,293,168,253,,306,,,,,,,,,,,,,,,,,226
20-Nov,,,93,,121,96,133,,52,,,16,,113,,199,,88,182,161,103,126,,148,,,,,,,,,,,,,,,,,117
21-Nov,,,55,,64,51,124,,37,,,32,,64,,141,,61,127,136,58,86,,105,,,,,,,,,,,,,,,,,81
22-Nov,,,62,,72,61,184,,28,,,16,,63,,133,,47,129,147,51,103,,128,,,,,,,,,,,,,,,,,87
23-Nov,,,43,,50,43,102,,44,,,43,,51,,71,,52,75,83,45,67,,78,,,,,,,,,,,,,,,,,61
24-Nov,,,44,23,61,42,89,,25,,,27,,46,,97,,34,101,79,44,60,,95,,,,,,,,,,,,,,,,,58
25-Nov,,,72,52,76,61,90,,,,,26,,60,,103,,56,,93,48,99,,91,,,,,,,,,,,,,,,,,71
26-Nov,,,89,76,109,92,117,,70,,,10,,84,,175,,84,100,161,97,102,,143,,,,,,,,,,,,,,,,,101
27-Nov,,,63,65,85,57,146,,33,,,19,,52,,142,,63,133,147,53,89,,164,,,,,,,,,,,,,,,,,87
28-Nov,,,73,68,93,65,138,,24,,,25,,129,,137,,77,124,134,76,95,,175,,,,,,,,,,,,,,,,,96
29-Nov,,,60,,71,52,165,,19,,,88,,76,,134,,25,120,166,47,108,,125,,,,,,,,,,,,,,,,,90
30-Nov,,31,33,,47,30,158,,11,,,20,,23,,147,,16,138,185,21,66,,127,,,,,,,,,,,,,,,,,70
1-Dec,,70,57,,64,42,72,,26,,,13,,51,,59,,66,53,,54,76,,69,,,,,,,,,,,,,,,,,55
2-Dec,,91,73,,86,65,136,,57,,,41,,74,,136,,80,125,,78,134,,123,,,,,,,,,,,,,,,,,93
3-Dec,,95,77,,91,76,82,,76,,,42,,87,,149,,84,149,,99,105,,122,,,,,,,,,,,,,,,,,95
4-Dec,,120,111,,117,114,95,,98,,,54,,166,,148,,90,151,,124,129,,153,,,,,,,,,,,,,,,,,119
5-Dec,,164,199,,246,165,131,,121,,,58,,202,,256,,130,178,,179,172,,247,,,,,,,,,,,,,,,,,175
6-Dec,,203,208,,264,197,146,,125,,,17,,241,,178,,200,141,,215,215,,228,,,,,,,,,,,,,,,,,184
7-Dec,,248,233,,284,260,149,,120,,,22,,345,,233,,236,144,,269,293,,264,,,,,,,,,,,,,,,,,221
8-Dec,,157,185,,,181,125,,66,,,,,167,,170,,190,151,,186,252,,261,,,,,,,,,,,,,,,,,174
9-Dec,,177,256,,315,194,274,,111,,,,,266,,276,,208,240,,242,331,,347,,,,,,,,,,,,,,,,,249
10-Dec,229,113,109,,170,103,193,,66,,,193,,98,,259,,76,216,,133,150,,259,,,,,,,,,,,,,,,,,158
11-Dec,186,87,63,,79,65,158,,49,,,35,,68,,206,,58,137,,95,141,,216,,,,,,,,,,,,,,,,,109
12-Dec,205,119,91,,127,94,195,,107,,,67,,134,,178,,75,,,120,87,,180,,,,,,,,,,,,,,,,,127
13-Dec,96,133,101,,123,101,82,,83,,,20,,139,,84,,121,112,,124,118,,107,,,,,,,,,,,,,,,,,103
14-Dec,178,127,151,,174,120,150,,36,,,12,,179,,201,,127,159,,134,163,,193,,,,,,,,,,,,,,,,,140
15-Dec,253,73,147,,184,90,242,,22,,,10,,121,,265,,131,246,,86,190,,232,,,,,,,,,,,,,,,,,153
16-Dec,104,50,65,,81,41,98,,24,,,16,,63,,125,,60,160,,39,90,,122,,,,,,,,,,,,,,,,,76
17-Dec,100,90,80,,85,92,97,,61,,,22,,89,,86,,69,,,76,105,,108,,,,,,,,,,,,,,,,,83
18-Dec,77,83,66,,70,58,80,,46,,,27,,71,,87,,63,77,,69,97,,125,,,,,,,,,,,,,,,,,73
19-Dec,86,72,74,,86,76,80,,86,,,37,,95,,112,,64,70,,91,83,,,,,,,,,,,,,,,,,,,79
20-Dec,74,82,59,,70,55,68,,66,,,43,,70,,62,,55,62,,74,67,,,,,,,,,,,,,,,,,,,65
21-Dec,71,86,57,,61,57,49,,72,,,51,,79,,62,,72,,,68,66,,62,,,,,,,,,,,,,,,,,65
22-Dec,92,108,85,,101,86,78,,64,,,12,,112,,106,,87,,,112,91,,116,,,,,,,,,,,,,,,,,89
23-Dec,224,105,183,,237,110,204,,73,,,19,,145,,200,,92,,,125,210,,281,,,,,,,,,,,,,,,,,158
24-Dec,207,145,188,,220,153,181,,93,,,35,,205,,191,,154,,,178,237,,231,,,,,,,,,,,,,,,,,173
25-Dec,102,167,122,,139,134,85,,125,,,63,,169,,73,,155,,,161,129,,153,,,,,,,,,,,,,,,,,127
26-Dec,94,119,92,,106,87,64,,104,,,37,,113,,65,,102,,,119,86,,106,,,,,,,,,,,,,,,,,92
27-Dec,153,188,151,,175,146,126,,171,,,31,,192,,132,,169,,,186,147,,186,,,,,,,,,,,,,,,,,154
28-Dec,130,169,132,,155,144,109,,86,,,21,,180,,131,,141,,,173,129,,172,,,,,,,,,,,,,,,,,134
29-Dec,167,132,125,,,148,134,,35,,,12,,117,,242,,115,,,142,150,,212,,,,,,,,,,,,,,,,,133
30-Dec,98,78,62,,,56,96,,33,,,27,,,,125,,63,,,69,88,,120,,,,,,,,,,,,,,,,,76
31-Dec,60,851,59,,,52,58,,70,,,53,,68,,53,,67,,,66,60,,64,,,,,,,,,,,,,,,,,122
1-Jan,50,84,60,,74,54,55,,79,,,55,,,,57,,63,,,66,63,,65,,,,,,,,,,,,,,,,,63
2-Jan,107,98,84,,98,77,90,,74,,,26,,152,,87,,92,,,100,110,,115,,,,,,,,,,,,,,,,,94
3-Jan,184,140,179,,231,140,195,,78,,,26,,171,,186,,125,,,144,193,,218,,,,,,,,,,,,,,,,,158
4-Jan,139,70,63,,81,45,185,,37,,,28,,50,,162,,38,,,54,81,,136,,,,,,,,,,,,,,,,,83
5-Jan,80,95,71,,80,67,,,94,,,47,,87,,53,,78,,,79,75,,66,,,,,,,,,,,,,,,,,75
6-Jan,99,108,81,,97,82,130,,93,,,28,,104,,115,,85,,,100,98,,108,,,,,,,,,,,,,,,,,95
7-Jan,101,86,92,,99,93,64,,37,,,7,,95,,149,,62,,,90,111,,162,,,,,,,,,,,,,,,,,89
8-Jan,108,74,61,,74,59,85,,15,,,15,,66,,146,,63,,,63,97,,121,,,,,,,,,,,,,,,,,75
9-Jan,99,76,66,,85,52,94,,51,,,18,,31,,83,,54,,,60,94,,101,,,,,,,,,,,,,,,,,69
10-Jan,103,465,96,,117,84,83,,68,,,29,,113,,104,,75,,,121,109,,132,,,,,,,,,,,,,,,,,121
11-Jan,87,108,74,,91,79,84,,98,,,31,,107,,81,,85,,,96,88,,96,,,,,,,,,,,,,,,,,86
12-Jan,95,331,46,,40,34,93,,29,,,16,,40,,77,,39,,,37,89,,66,,,,,,,,,,,,,,,,,74
13-Jan,199,117,117,,148,134,118,,71,,,29,,140,,144,,67,,,115,122,,203,,,,,,,,,,,,,,,,,123
14-Jan,172,138,130,44,171,134,124,74,54,,117,6,,133,68,164,,112,54,65,141,166,,236,,,,,,,,,,,,,,,,,115
15-Jan,111,67,59,141,68,68,100,61,29,160,136,9,,62,102,127,,59,145,111,56,87,,124,,,,,,,,,,,,,,,,,90
16-Jan,85,43,52,,58,42,100,,35,,,19,,41,,86,,31,,84,32,63,,79,,,,,,,,,,,,,,,,,57
17-Jan,115,113,131,,155,91,106,,114,,,40,,108,,83,,97,,84,103,171,,136,,,,,,,,,,,,,,,,,110
18-Jan,115,109,94,,111,99,111,,61,,,25,,128,,106,,114,,112,103,130,,121,,,,,,,,,,,,,,,,,103
19-Jan,147,107,115,,136,133,221,,39,,,23,,143,,183,,129,,138,124,138,,191,,,,,,,,,,,,,,,,,131
20-Jan,135,138,110,,148,101,118,,69,,,52,,127,,125,,93,,105,129,121,,184,,,,,,,,,,,,,,,,,117
21-Jan,51,181,33,,35,29,44,,35,,,34,,37,,41,,35,,36,36,42,,53,,,,,,,,,,,,,,,,,48
22-Jan,55,72,48,,58,49,,,61,,,52,,60,,54,,52,,42,62,49,,60,,,,,,,,,,,,,,,,,55
23-Jan,50,74,50,,57,45,,,52,,,42,,60,,43,,44,,40,57,55,,51,,,,,,,,,,,,,,,,,51
24-Jan,122,89,97,,116,88,,,51,,,32,,126,,106,,120,,111,90,134,,123,,,,,,,,,,,,,,,,,100
25-Jan,224,105,142,,179,101,,,83,,,57,,128,,198,,83,,167,99,150,,189,,,,,,,,,,,,,,,,,136
26-Jan,161,108,109,,127,98,,,93,,,46,,112,,172,,101,,115,106,139,,185,,,,,,,,,,,,,,,,,119
27-Jan,192,122,119,,125,81,264,,30,,,20,,105,,196,,76,,218,82,179,,174,,,,,,,,,,,,,,,,,132
